framework,project,bug_id,bug_type,SL_ppc,SL_rc,SL_fppt,SL_fppcl,SL_uts,SL_mts,SL_errtf,SL_errce,SL_tpc,SH_ppc,SH_rc,SH_fppt,SH_fppcl,SH_uts,SH_mts,SH_errtf,SH_errce,SH_tpc,SF_ppc,SF_rc,SF_fppt,SF_fppcl,SF_uts,SF_mts,SF_errtf,SF_errce,SF_tpc,max_conv_length,comment
defects4j,Lang,24,SL SH SF,40,724331,1,1,200,200,12,140,200,33,755494,1,1,200,200,4,159,200,3,289263,64,1,100,100,77,20,100,3,
defects4j,Lang,25,SH SF,,,,,,,,,,0,94030,,,200,200,0,200,200,0,42260,,,100,100,0,100,100,3,
defects4j,Lang,26,SL SH SF,11,72358,1,1,200,200,124,13,200,42,498794,1,1,200,200,23,124,200,27,298697,5,2,100,100,16,57,100,3,
defects4j,Lang,27,SF,,,,,,,,,,,,,,,,,,,2,369424,26,2,100,100,29,69,100,3,
defects4j,Lang,28,SF,,,,,,,,,,,,,,,,,,,10,370649,2,2,100,100,7,83,100,3,
defects4j,Lang,29,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,,,,,,,,,,,,,,,,,,,0,48946,,,100,100,0,100,100,3,
defects4j,Lang,32,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,17,162123,1,1,200,200,138,7,200,22,157093,1,1,200,200,69,7,200,31,335853,1,1,100,100,6,60,100,3,
defects4j,Lang,34,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,,,,,,,,,,,,,,,,,,,12,185100,34,1,100,100,27,61,100,3,
defects4j,Lang,38,SL SH SF,3,88554,98,2,200,200,142,52,200,18,149633,100,1,200,200,71,96,200,0,72946,,,100,100,71,29,100,3,
defects4j,Lang,39,SH SF,,,,,,,,,,28,752474,1,1,200,200,72,98,200,3,396548,4,1,100,100,11,86,100,3,
defects4j,Lang,40,SH SF,,,,,,,,,,0,105475,,,200,200,141,59,200,24,249911,8,2,100,100,48,26,100,3,
defects4j,Lang,41,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,,,,,,,,,,,,,,,,,,,16,362932,5,2,100,100,6,78,100,3,
defects4j,Lang,43,SL SH SF,6,166453,27,3,200,200,135,26,200,2,124682,1,1,200,200,121,77,200,0,128162,,,100,100,49,51,100,3,
defects4j,Lang,44,SH SF,,,,,,,,,,21,522356,100,1,200,200,79,100,200,2,399700,4,1,100,100,6,92,100,3,
defects4j,Lang,45,SH SF,,,,,,,,,,26,148386,1,1,62,200,26,9,62,12,334764,1,1,100,100,24,64,100,3,
defects4j,Lang,46,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,,,,,,,,,,,,,,,,,,,0,185255,,,100,100,24,76,100,3,
defects4j,Lang,49,SH SF,,,,,,,,,,0,113075,,,200,200,0,200,200,0,59093,,,100,100,84,16,100,3,
defects4j,Lang,50,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,3,152369,4,1,200,200,157,11,200,41,280570,16,1,107,200,6,59,107,24,314941,1,1,100,100,16,60,100,3,
defects4j,Lang,52,SH SF,,,,,,,,,,37,660157,1,1,200,200,91,60,200,8,343387,19,1,100,100,13,77,100,3,
defects4j,Lang,53,SF,,,,,,,,,,,,,,,,,,,2,338257,52,1,100,100,40,58,100,3,
defects4j,Lang,54,SH SF,,,,,,,,,,0,220375,,,200,200,4,196,200,0,137860,,,100,100,84,16,100,3,
defects4j,Lang,55,SF,,,,,,,,,,,,,,,,,,,29,114703,40,1,100,100,22,45,100,3,
defects4j,Lang,56,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,74,302597,10,1,200,200,10,33,200,49,280819,19,1,200,200,5,75,200,22,75466,4,1,100,100,19,31,100,3,
defects4j,Lang,58,SH SF,,,,,,,,,,42,690224,4,1,200,200,13,145,200,3,406478,2,2,100,100,1,96,100,3,
defects4j,Lang,59,SL SH SF,17,143950,4,1,200,200,26,6,200,36,664237,5,2,200,200,5,149,200,23,293125,1,1,100,100,16,60,100,3,
defects4j,Lang,60,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,7,103625,1,1,200,200,123,0,200,37,187698,1,1,200,200,73,38,200,19,366575,1,1,100,100,6,74,100,3,
defects4j,Lang,62,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,,,,,,,,,,,,,,,,,,,0,272111,,,100,100,75,25,100,3,
defects4j,Math,1,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,2,SL SH SF,49,670448,8,2,200,200,5,138,200,46,687446,6,3,200,200,5,146,200,34,333072,3,3,100,100,4,61,100,3,
defects4j,Math,3,SF,,,,,,,,,,,,,,,,,,,6,372502,1,1,100,100,18,75,100,3,
defects4j,Math,4,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,5,SL SH SF,6,88270,1,1,200,200,155,4,200,9,111177,1,1,200,200,167,9,200,32,164964,1,1,100,100,55,11,100,3,
defects4j,Math,6,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,7,SF,,,,,,,,,,,,,,,,,,,0,113969,,,100,100,0,100,100,3,
defects4j,Math,8,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,9,SH SF,,,,,,,,,,0,103822,,,200,200,45,155,200,0,53845,,,100,100,29,71,100,3,
defects4j,Math,10,SL SH SF,23,749173,4,1,200,200,13,162,200,6,666889,55,1,200,200,39,155,200,0,252275,,,100,100,67,33,100,3,
defects4j,Math,11,SL SH SF,17,123944,58,1,200,200,60,72,200,0,124183,,,200,200,0,200,200,37,115845,4,1,54,100,7,7,54,3,
defects4j,Math,12,SF,,,,,,,,,,,,,,,,,,,0,60625,,,100,100,0,100,100,3,
defects4j,Math,13,SF,,,,,,,,,,,,,,,,,,,0,88833,,,100,100,5,95,100,3,
defects4j,Math,14,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,15,SL SH SF,0,323340,,,200,200,0,200,200,0,374722,,,200,200,0,200,200,0,341477,,,100,100,0,100,100,3,
defects4j,Math,16,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,17,SF,,,,,,,,,,,,,,,,,,,0,67138,,,100,100,2,98,100,3,
defects4j,Math,18,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,19,SH SF,,,,,,,,,,30,705303,20,2,200,200,2,165,200,6,379071,10,1,100,100,7,87,100,3,
defects4j,Math,20,SH SF,,,,,,,,,,0,115070,,,200,200,0,200,200,25,223694,34,1,100,100,12,62,100,3,
defects4j,Math,21,SF,,,,,,,,,,,,,,,,,,,0,256043,,,100,100,64,36,100,3,
defects4j,Math,22,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,23,SF,,,,,,,,,,,,,,,,,,,2,406993,1,1,100,100,0,98,100,3,
defects4j,Math,24,SF,,,,,,,,,,,,,,,,,,,2,337798,65,2,100,100,22,76,100,3,
defects4j,Math,25,SF,,,,,,,,,,,,,,,,,,,4,395244,4,1,100,100,3,93,100,3,
defects4j,Math,26,SF,,,,,,,,,,,,,,,,,,,6,256260,68,2,100,100,40,54,100,3,
defects4j,Math,27,SL SH SF,2,80789,122,2,200,200,8,190,200,61,221446,44,2,200,200,22,91,200,0,55492,,,100,100,0,100,100,3,
defects4j,Math,28,SF,,,,,,,,,,,,,,,,,,,6,355743,22,1,100,100,6,88,100,3,
defects4j,Math,29,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,30,SL SH SF,20,156097,1,1,200,200,1,11,200,21,163741,1,1,200,200,5,6,200,21,333471,1,1,100,100,13,66,100,3,
defects4j,Math,31,SF,,,,,,,,,,,,,,,,,,,0,225832,,,100,100,63,37,100,3,
defects4j,Math,32,SL SH SF,43,290907,3,3,200,200,18,16,200,57,370489,4,1,200,200,34,101,200,7,379216,8,2,100,100,3,90,100,3,
defects4j,Math,33,SL SH SF,30,214384,54,3,200,200,69,42,200,0,174878,,,200,200,88,112,200,0,154151,,,100,100,34,66,100,3,
defects4j,Math,34,SL SH SF,15,157229,16,1,200,200,22,139,200,26,238631,10,1,200,200,8,119,200,21,112467,1,1,100,100,15,58,100,3,
defects4j,Math,35,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,36,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,37,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,,,,,,,,,,,,,,,,,,,0,396879,,,100,100,0,100,100,3,
defects4j,Math,39,SH SF,,,,,,,,,,35,436247,157,1,200,200,26,136,200,2,371769,40,1,100,100,4,94,100,3,
defects4j,Math,40,SF,,,,,,,,,,,,,,,,,,,0,381828,,,100,100,5,95,100,3,
defects4j,Math,41,SL SH SF,26,217046,1,1,200,200,1,19,200,2,114247,1,1,200,200,2,195,200,14,388315,1,1,100,100,0,86,100,3,
defects4j,Math,42,SF,,,,,,,,,,,,,,,,,,,0,148928,,,100,100,73,27,100,3,
defects4j,Math,43,SF,,,,,,,,,,,,,,,,,,,0,98920,,,100,100,58,42,100,3,
defects4j,Math,44,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,,,,,,,,,,49,229127,5,2,200,200,91,50,200,27,269829,5,2,100,100,17,56,100,3,
defects4j,Math,46,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,47,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,,,,,,,,,,0,374562,,,200,200,2,198,200,0,317561,,,100,100,1,99,100,3,
defects4j,Math,49,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,,,,,,,,,,17,755613,2,2,200,200,2,180,200,0,312624,,,100,100,1,99,100,3,
defects4j,Math,51,SF,,,,,,,,,,,,,,,,,,,0,305658,,,100,100,9,91,100,3,
defects4j,Math,52,SF,,,,,,,,,,,,,,,,,,,0,307497,,,100,100,8,92,100,3,
defects4j,Math,53,SH SF,,,,,,,,,,43,371442,10,1,200,200,20,110,200,18,304780,1,1,100,100,21,61,100,3,
defects4j,Math,54,SL SH SF,0,199127,,,200,200,0,200,200,0,229704,,,200,200,0,200,200,0,192301,,,100,100,0,100,100,3,
defects4j,Math,55,SF,,,,,,,,,,,,,,,,,,,0,141218,,,100,100,46,54,100,3,
defects4j,Math,56,SH SF,,,,,,,,,,15,200629,97,1,200,200,77,108,200,25,322012,5,2,100,100,21,53,100,3,
defects4j,Math,57,SL SH SF,6,232075,1,1,200,200,72,5,200,10,266403,1,1,200,200,28,8,200,3,369628,26,2,100,100,0,97,100,3,
defects4j,Math,58,SL SH SF,0,111089,,,200,200,27,173,200,0,121171,,,200,200,61,139,200,0,69307,,,100,100,25,75,100,3,
defects4j,Math,59,SL SH SF,35,182735,1,1,200,200,7,2,200,28,194419,1,1,200,200,5,72,200,49,204451,1,1,100,100,6,1,100,3,
defects4j,Math,60,SF,,,,,,,,,,,,,,,,,,,18,333593,2,2,100,100,8,74,100,3,
defects4j,Math,61,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,62,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,2,57481,11,2,200,200,171,27,200,3,89083,78,3,200,200,146,51,200,0,66473,,,100,100,52,48,100,3,
defects4j,Math,64,SF,,,,,,,,,,,,,,,,,,,0,359821,,,100,100,0,100,100,3,
defects4j,Math,65,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,66,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,67,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,68,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,23,157381,17,2,200,200,98,11,200,46,345473,83,2,200,200,103,48,200,15,315652,10,1,100,100,20,64,100,3,
defects4j,Math,70,SL SH SF,42,469697,29,2,200,200,10,127,200,22,588483,44,2,200,200,2,176,200,22,308091,13,1,100,100,7,71,100,3,
defects4j,Math,71,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,,,,,,,,,,,,,,,,,,,9,354353,13,1,100,100,21,70,100,3,
defects4j,Math,73,SH SF,,,,,,,,,,16,272861,16,1,94,200,0,78,94,13,324230,1,1,100,100,41,46,100,3,
defects4j,Math,74,SF,,,,,,,,,,,,,,,,,,,0,337134,,,100,100,9,91,100,3,
defects4j,Math,75,SL SH SF,0,99862,,,200,200,36,164,200,0,108843,,,200,200,39,161,200,0,60283,,,100,100,31,69,100,3,
defects4j,Math,76,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,,,,,,,,,,,,,,,,,,,0,296880,,,100,100,14,86,100,3,
defects4j,Math,79,SF,,,,,,,,,,,,,,,,,,,33,347683,1,1,100,100,0,67,100,3,
defects4j,Math,80,SL SH SF,12,120399,1,1,200,200,60,7,200,57,252295,1,1,200,200,51,16,200,18,304696,23,2,100,100,14,68,100,3,
defects4j,Math,81,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,56,439359,1,1,200,200,45,13,200,42,240486,1,1,200,200,73,45,200,21,352841,4,1,100,100,5,73,100,3,
defects4j,Math,83,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,,,,,,,,,,,,,,,,,,,11,231221,31,1,100,100,11,78,100,3,
defects4j,Math,85,SL SH SF,44,347533,11,2,200,200,40,44,200,0,272121,,,200,200,5,195,200,0,214981,,,100,100,39,61,100,3,
defects4j,Math,86,SF,,,,,,,,,,,,,,,,,,,7,373067,7,1,100,100,9,83,100,3,
defects4j,Math,87,SF,,,,,,,,,,,,,,,,,,,24,313558,13,1,100,100,12,63,100,3,
defects4j,Math,88,SF,,,,,,,,,,,,,,,,,,,0,131541,,,100,100,52,48,100,3,
defects4j,Math,89,SF,,,,,,,,,,,,,,,,,,,58,202652,1,1,100,100,6,17,100,3,
defects4j,Math,90,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,,,,,,,,,,27,182145,7,1,200,200,27,127,200,42,189273,1,1,100,100,52,6,100,3,
defects4j,Math,92,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,93,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,5,179978,1,1,200,200,20,25,200,2,237698,109,1,200,200,0,196,200,25,285647,13,1,100,100,16,57,100,3,
defects4j,Math,95,SF,,,,,,,,,,,,,,,,,,,42,314614,4,1,100,100,2,56,100,3,
defects4j,Math,96,SL SH SF,16,164517,23,2,200,200,149,12,200,22,403036,2,2,200,200,60,116,200,2,77938,53,2,100,100,78,20,100,3,
defects4j,Math,97,SF,,,,,,,,,,,,,,,,,,,0,137600,,,100,100,4,96,100,3,
defects4j,Math,98,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,99,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,100,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,,,,,,,,,,0,206854,,,200,200,0,200,200,7,380084,4,1,100,100,9,84,100,3,
defects4j,Math,102,SF,,,,,,,,,,,,,,,,,,,0,103093,,,100,100,70,30,100,3,
defects4j,Math,103,SF,,,,,,,,,,,,,,,,,,,20,197077,28,1,100,100,11,69,100,3,
defects4j,Math,104,SL SH SF,0,100149,,,200,200,0,200,200,0,99516,,,200,200,0,200,200,0,54904,,,100,100,0,100,100,3,
defects4j,Math,105,SL SH SF,31,128015,4,1,200,200,84,33,200,49,650329,13,1,200,200,14,118,200,41,224094,20,2,100,100,32,24,100,3,
defects4j,Math,106,SF,,,,,,,,,,,,,,,,,,,8,370182,10,1,100,100,14,78,100,3,
defects4j,Mockito,1,SH SF,,,,,,,,,,20,618358,42,3,200,200,21,159,200,18,333539,4,1,100,100,8,74,100,3,
defects4j,Mockito,2,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,3,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,4,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,5,SL SH SF,0,126886,,,200,200,1,199,200,0,140497,,,200,200,0,200,200,0,86612,,,100,100,20,80,100,3,
defects4j,Mockito,6,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,7,SL SH SF,0,115841,,,200,200,27,173,200,0,120241,,,200,200,83,117,200,0,64821,,,100,100,50,50,100,3,
defects4j,Mockito,8,SL SH SF,14,169262,177,3,200,200,63,120,200,0,172655,,,200,200,0,200,200,1,118250,85,1,100,100,12,87,100,3,
defects4j,Mockito,9,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,10,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,11,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,12,SF,,,,,,,,,,,,,,,,,,,29,275918,1,1,100,100,32,37,100,3,
defects4j,Mockito,13,SF,,,,,,,,,,,,,,,,,,,8,385205,1,1,100,100,4,88,100,3,
defects4j,Mockito,14,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,15,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,16,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,17,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,18,SH SF,,,,,,,,,,0,104228,,,200,200,0,200,200,0,45578,,,100,100,0,100,100,3,
defects4j,Mockito,19,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,20,SF,,,,,,,,,,,,,,,,,,,0,157318,,,100,100,21,79,100,3,
defects4j,Mockito,21,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,22,SH SF,,,,,,,,,,0,133441,,,200,200,1,199,200,20,136981,1,1,100,100,44,26,100,3,
defects4j,Mockito,23,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,24,SL SH SF,14,124500,2,2,200,200,169,17,200,43,605995,4,1,200,200,54,94,200,18,350582,1,1,100,100,17,65,100,3,
defects4j,Mockito,25,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,26,SL SH SF,0,157775,,,200,200,180,20,200,1,149981,170,2,200,200,168,31,200,1,136956,97,1,100,100,14,85,100,3,
defects4j,Mockito,27,SH SF,,,,,,,,,,0,133515,,,200,200,20,180,200,0,79845,,,100,100,11,89,100,3,
defects4j,Mockito,28,SH SF,,,,,,,,,,0,126166,,,200,200,1,199,200,19,314225,6,3,100,100,17,63,100,3,
defects4j,Mockito,29,SL SH SF,19,112812,1,1,200,200,47,16,200,20,106086,1,1,200,200,138,18,200,44,219351,1,1,100,100,19,12,100,3,
defects4j,Mockito,30,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,31,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,32,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,33,SF,,,,,,,,,,,,,,,,,,,23,290127,7,1,100,100,6,70,100,3,
defects4j,Mockito,34,SL SH SF,12,98991,1,1,200,200,25,21,200,0,124044,,,200,200,0,200,200,38,319336,1,1,100,100,6,51,100,3,
defects4j,Mockito,35,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,36,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,37,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Mockito,38,SL SH SF,51,255527,4,1,200,200,16,49,200,50,255935,16,1,133,200,24,53,133,29,326789,1,1,100,100,2,69,100,3,
defects4j,Time,1,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,2,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,3,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,4,SL SH SF,10,167542,12,3,200,200,62,103,200,0,222855,,,200,200,6,194,200,0,174440,,,100,100,44,56,100,3,
defects4j,Time,5,SF,,,,,,,,,,,,,,,,,,,0,140281,,,100,100,47,53,100,3,
defects4j,Time,6,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,7,SF,,,,,,,,,,,,,,,,,,,0,150085,,,100,100,11,89,100,3,
defects4j,Time,8,SF,,,,,,,,,,,,,,,,,,,0,106865,,,100,100,93,7,100,3,
defects4j,Time,9,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,10,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,11,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,12,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,13,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,14,SF,,,,,,,,,,,,,,,,,,,0,144543,,,100,100,0,100,100,3,
defects4j,Time,15,SH SF,,,,,,,,,,9,217767,1,1,200,200,1,190,200,21,302166,7,1,100,100,34,45,100,3,
defects4j,Time,16,SL SH SF,0,223549,,,200,200,43,157,200,0,186474,,,200,200,5,195,200,0,137999,,,100,100,35,65,100,3,
defects4j,Time,17,SF,,,,,,,,,,,,,,,,,,,14,331989,13,1,100,100,17,69,100,3,
defects4j,Time,18,SF,,,,,,,,,,,,,,,,,,,11,154632,8,2,49,100,11,27,49,3,
defects4j,Time,19,SL SH SF,27,202509,1,1,200,200,6,11,200,46,341179,4,1,200,200,24,117,200,0,138205,,,100,100,58,42,100,3,
defects4j,Time,20,SF,,,,,,,,,,,,,,,,,,,22,359534,1,1,100,100,1,77,100,3,
defects4j,Time,22,SF,,,,,,,,,,,,,,,,,,,0,81611,,,100,100,5,95,100,3,
defects4j,Time,23,SF,,,,,,,,,,,,,,,,,,,0,197000,,,100,100,81,19,100,3,
defects4j,Time,24,SH SF,,,,,,,,,,0,269301,,,200,200,32,168,200,0,186489,,,100,100,12,88,100,3,
defects4j,Time,25,SH SF,,,,,,,,,,0,215358,,,200,200,145,55,200,0,131054,,,100,100,72,28,100,3,
defects4j,Time,26,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Time,27,SF,,,,,,,,,,,,,,,,,,,0,128053,,,100,100,31,69,100,3,
