framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Mockito,29,SL SH SF,19,4291,1,1,15,9,9,146,
defects4j,Mockito,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,31,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,33,SF,2,5391,1,1,15,4,48,62,
defects4j,Mockito,34,SL SH SF,7,5168,1,1,15,2,17,118,
defects4j,Mockito,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,38,SL SH SF,12,3907,1,1,15,7,38,166,
defects4j,Time,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,4,SL SH SF,1,2009,1,1,15,1,8,30,
defects4j,Time,5,SF,0,31788,,10,15,27,21,49,
defects4j,Time,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,7,SF,0,28989,,10,15,14,33,49,
defects4j,Time,8,SF,0,31344,,10,15,56,8,69,
defects4j,Time,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,12,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,14,SF,0,33187,,10,15,0,50,61,
defects4j,Time,15,SH SF,8,7263,1,1,15,0,25,197,
defects4j,Time,16,SL SH SF,0,33280,,10,15,41,105,207,
defects4j,Time,17,SF,1,4594,1,1,15,6,15,22,
defects4j,Time,18,SF,1,4743,1,1,15,3,11,15,
defects4j,Time,19,SL SH SF,6,3373,1,1,15,9,15,69,
defects4j,Time,20,SF,15,6833,1,1,15,12,30,67,
defects4j,Time,22,SF,0,41397,,10,15,44,174,293,
defects4j,Time,23,SF,0,27555,,10,15,26,8,38,
defects4j,Time,24,SH SF,0,39785,,10,15,28,118,159,
defects4j,Time,25,SH SF,0,50597,,10,15,142,117,261,
defects4j,Time,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,27,SF,0,31086,,10,15,28,20,53,
